batch,page_url,page_id,page_slug,page_title,tier,media_id,image_file,image_src,rendered_alt,alt_state,classification,fix_surface,media_library_alt,media_library_title,proposed_alt,needs_ncr,confidence,notes
batch-4,https://kriskrug.co/2025/04/07/we-dont-do-panels-we-do-portals/,8859,we-dont-do-panels-we-do-portals,We Don’t Do Panels. We Do Portals.,3-recent-post,8893,image-34.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/image-34.png?resize=591%2C886&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/07/we-dont-do-panels-we-do-portals/,8859,we-dont-do-panels-we-do-portals,We Don’t Do Panels. We Do Portals.,3-recent-post,8894,image-35.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/image-35.png?resize=682%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/07/we-dont-do-panels-we-do-portals/,8859,we-dont-do-panels-we-do-portals,We Don’t Do Panels. We Do Portals.,3-recent-post,8895,image-36.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/image-36.png?resize=1024%2C683&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/07/we-dont-do-panels-we-do-portals/,8859,we-dont-do-panels-we-do-portals,We Don’t Do Panels. We Do Portals.,3-recent-post,8896,image-37.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/image-37.png?resize=1024%2C683&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/07/we-dont-do-panels-we-do-portals/,8859,we-dont-do-panels-we-do-portals,We Don’t Do Panels. We Do Portals.,3-recent-post,8897,image-38.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/image-38.png?resize=1024%2C683&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/07/we-dont-do-panels-we-do-portals/,8859,we-dont-do-panels-we-do-portals,We Don’t Do Panels. We Do Portals.,3-recent-post,8898,image-39.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/image-39.png?resize=1024%2C683&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/07/we-dont-do-panels-we-do-portals/,8859,we-dont-do-panels-we-do-portals,We Don’t Do Panels. We Do Portals.,3-recent-post,8900,image-41.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/image-41.png?resize=683%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/07/we-dont-do-panels-we-do-portals/,8859,we-dont-do-panels-we-do-portals,We Don’t Do Panels. We Do Portals.,3-recent-post,8901,image-42.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/image-42.png?resize=683%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/08/how-indigenomics-ai-is-flipping-the-script-on-economic-power-in-canada/,8856,how-indigenomics-ai-is-flipping-the-script-on-economic-power-in-canada,How Indigenomics AI is Flipping The Script On Economic Power in Canada,3-recent-post,8861,image-9.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/image-9.png?resize=683%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/08/how-indigenomics-ai-is-flipping-the-script-on-economic-power-in-canada/,8856,how-indigenomics-ai-is-flipping-the-script-on-economic-power-in-canada,How Indigenomics AI is Flipping The Script On Economic Power in Canada,3-recent-post,8862,image-10.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/image-10.png?resize=683%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/08/how-indigenomics-ai-is-flipping-the-script-on-economic-power-in-canada/,8856,how-indigenomics-ai-is-flipping-the-script-on-economic-power-in-canada,How Indigenomics AI is Flipping The Script On Economic Power in Canada,3-recent-post,8866,image-14.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/image-14.png?resize=683%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/08/how-indigenomics-ai-is-flipping-the-script-on-economic-power-in-canada/,8856,how-indigenomics-ai-is-flipping-the-script-on-economic-power-in-canada,How Indigenomics AI is Flipping The Script On Economic Power in Canada,3-recent-post,8867,image-15.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/image-15.png?resize=1024%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/08/how-indigenomics-ai-is-flipping-the-script-on-economic-power-in-canada/,8856,how-indigenomics-ai-is-flipping-the-script-on-economic-power-in-canada,How Indigenomics AI is Flipping The Script On Economic Power in Canada,3-recent-post,8868,image-16.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/image-16.png?resize=1024%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/08/how-indigenomics-ai-is-flipping-the-script-on-economic-power-in-canada/,8856,how-indigenomics-ai-is-flipping-the-script-on-economic-power-in-canada,How Indigenomics AI is Flipping The Script On Economic Power in Canada,3-recent-post,8870,image-18.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/image-18.png?resize=683%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/08/how-indigenomics-ai-is-flipping-the-script-on-economic-power-in-canada/,8856,how-indigenomics-ai-is-flipping-the-script-on-economic-power-in-canada,How Indigenomics AI is Flipping The Script On Economic Power in Canada,3-recent-post,8871,image-19.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/image-19.png?resize=1024%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/08/how-indigenomics-ai-is-flipping-the-script-on-economic-power-in-canada/,8856,how-indigenomics-ai-is-flipping-the-script-on-economic-power-in-canada,How Indigenomics AI is Flipping The Script On Economic Power in Canada,3-recent-post,8872,image-20.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/image-20.png?resize=683%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/08/how-indigenomics-ai-is-flipping-the-script-on-economic-power-in-canada/,8856,how-indigenomics-ai-is-flipping-the-script-on-economic-power-in-canada,How Indigenomics AI is Flipping The Script On Economic Power in Canada,3-recent-post,8880,image-21.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/image-21.png?resize=683%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/13/web-summit-vancouver-2025-survival-guide/,8947,web-summit-vancouver-2025-survival-guide,Web Summit Vancouver 2025 Survival Guide,3-recent-post,8963,image-44.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/image-44.png?resize=1024%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/13/web-summit-vancouver-2025-survival-guide/,8947,web-summit-vancouver-2025-survival-guide,Web Summit Vancouver 2025 Survival Guide,3-recent-post,8969,Screenshot-2025-04-13-at-09.39.17.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/Screenshot-2025-04-13-at-09.39.17.png?resize=772%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,Screenshot 2025-04-13 at 09.39.17,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/13/web-summit-vancouver-2025-survival-guide/,8947,web-summit-vancouver-2025-survival-guide,Web Summit Vancouver 2025 Survival Guide,3-recent-post,8971,THEIR-FEED-OUR-SIGNAL.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/THEIR-FEED-OUR-SIGNAL.png?resize=683%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,"THEIR FEED, OUR SIGNAL.",,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/13/web-summit-vancouver-2025-survival-guide/,8947,web-summit-vancouver-2025-survival-guide,Web Summit Vancouver 2025 Survival Guide,3-recent-post,8975,4b6ba625-70cb-417f-a29d-3f4010b3dd65.avif,https://s5102.pcdn.co/wp-content/uploads/2025/04/4b6ba625-70cb-417f-a29d-3f4010b3dd65.avif,,empty,empty-alt-content-VIOLATION,post-content-block,,4b6ba625-70cb-417f-a29d-3f4010b3dd65,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/19/vancouvers-ai-how-grassroots-innovation-is-reshaping-british-columbias-tech-future/,9044,vancouvers-ai-how-grassroots-innovation-is-reshaping-british-columbias-tech-future,DIY AI in Vancouver: Building a Grassroots BC AI Industry Association,3-recent-post,9060,ChatGPT-Image-Apr-19-2025-05_17_37-AM.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/ChatGPT-Image-Apr-19-2025-05_17_37-AM.png?resize=1024%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,"ChatGPT Image Apr 19, 2025, 05_17_37 AM",,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/19/vancouvers-ai-how-grassroots-innovation-is-reshaping-british-columbias-tech-future/,9044,vancouvers-ai-how-grassroots-innovation-is-reshaping-british-columbias-tech-future,DIY AI in Vancouver: Building a Grassroots BC AI Industry Association,3-recent-post,9062,ChatGPT-Image-Apr-19-2025-05_17_18-AM.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/ChatGPT-Image-Apr-19-2025-05_17_18-AM.png?resize=683%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,"ChatGPT Image Apr 19, 2025, 05_17_18 AM",,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/04/19/vancouvers-ai-how-grassroots-innovation-is-reshaping-british-columbias-tech-future/,9044,vancouvers-ai-how-grassroots-innovation-is-reshaping-british-columbias-tech-future,DIY AI in Vancouver: Building a Grassroots BC AI Industry Association,3-recent-post,9064,ChatGPT-Image-Apr-18-2025-12_25_54-PM.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/04/ChatGPT-Image-Apr-18-2025-12_25_54-PM.png?resize=1024%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,"ChatGPT Image Apr 18, 2025, 12_25_54 PM",,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/05/11/vancouver-ai-meetup-16-where-tech-creativity-and-community-collide/,9197,vancouver-ai-meetup-16-where-tech-creativity-and-community-collide,"Vancouver AI Meetup #16: Where Tech, Creativity, and Community Collide",3-recent-post,9198,image.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/05/image.png?resize=800%2C800&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/05/11/vancouver-ai-meetup-16-where-tech-creativity-and-community-collide/,9197,vancouver-ai-meetup-16-where-tech-creativity-and-community-collide,"Vancouver AI Meetup #16: Where Tech, Creativity, and Community Collide",3-recent-post,9199,image-1.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/05/image-1.png?resize=1024%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/05/11/vancouver-ai-meetup-16-where-tech-creativity-and-community-collide/,9197,vancouver-ai-meetup-16-where-tech-creativity-and-community-collide,"Vancouver AI Meetup #16: Where Tech, Creativity, and Community Collide",3-recent-post,9201,IMG_8069.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/05/IMG_8069.png?resize=1024%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,IMG_8069,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-4,https://kriskrug.co/2025/05/11/vancouver-ai-meetup-16-where-tech-creativity-and-community-collide/,9197,vancouver-ai-meetup-16-where-tech-creativity-and-community-collide,"Vancouver AI Meetup #16: Where Tech, Creativity, and Community Collide",3-recent-post,9207,image-4.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2025/05/image-4.png?resize=1024%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
